mensagem,odio
menina falar mulher casar Mulhero outro menino falar menino casar meninoainda gente falar tar incentivandocomercial bosta tomar vergonha caraencinem próprio filho filho Outrosaí achar ruimbosta comercial,1
tropa ladrão USER ta passar ficar brigar cachorro,1
USER espaco Tv USER oto candidado fuderamm,1
USER deixar pai chamar monstro psi cachorro achar cachorro amor criar fdp pena morte pra junto mandar matar filho ser filha faeia tigo criança culpa pai infelizmente,1
USER USER USER USER USER USER caratismo dever assistir vídeo Lula viver teoria esquerdo debiloide vcs próprio pele candidato enrolão 6 cargo comissionar pdt pra postar bosta,1
adoorar muuito USER USER USER USER USER,0
USER literalmente dormir mulher pra vc deixar tweet Fds aniversário bixa,1
comentario falor merda hoje modinha,1
USER sair flow criar partido nazista pra pratica liberdade expressão liberar droga kkk,1
USER merecer morrer,0
USER nao carai,1
USER maluco Mendigo Fiquem Ajude sustentar USER Ficar citar nome Deus ser tar errado dizer cara pra amor Deus Plmds,1
vídeo mendigo doentio errar marido topar entrevistar leo dias cara expôs mulher pra chamar corno pra completar dar direito resposta pro mendigo URL,1
Vou reviver porra kk Netflix arrombar URL,1
Quiero vaya nuestra vida una puta,1
USER querer matar vc USER confiar vc R USER USER USER USER USER,1
país hipocrisia cara haver chateado autista adorar USERs detalhe 10 ano USER vítima USER USER abrir muito porta,1
mineradora mundo 3 empresa país deixar desgraça acontecer,0
USER USER USER pagar evoluir kkk pessoa foder vc tar kkk valer kkk,1
aprender responsabilidade social querer pra ficar palhaçadinha pra leve informal virar babosagem levar sério fogo nazi,1
raça vergonha caraisso parecer entalado garganta gibeira sentido alívio falar,1
Globo USER,1
rt USER gatie caralho URL,1
mulher gostar profano monte mulher excitar impressionar degradação humano homem,1
mamãe pisar verme URL,1
UUSERER UUSERER USERIGNIFICA BURROREUUSERERRDADOUUSERERUUSERERUUSERER UUSERERUUSERER USERINTIDOUUSERER RACIUSEAE VOU UUSERER UUSERER UUSERBE UUSERER UUSERER FALA IUSERUUSERER UUSERER USER UUSERER UUSERERM INVEJA UUSERER USER USERUCEUSERUUSERER USER MODA USERERA INUUSERERRNACIONALMEUSERUUSERER USEREU USER BURRO,1
USER ficção USER dizer contrário ta fazer expressar opinião de ele lixo filmelivro fato USER inteligente simplesmente fizesse vídeo falar Crepúsculo muito fan idiota dir ah assistir tar falar falar vídeo de ele querer USER assistir querer,1
tar pra nascer mulher burro to celular pq esqueci cabo computador estágio,1
falar USER USER acara Brasil ser ignorante ler achar pico intelectualidade citar dado conseguir comprovar,1
ei ei bonis ladrao fdp URL,1
velho galera ficar puta porra falar mó sério mó bunitinho USER vsf vc ve eclipse ficar molhado USER ficar camisa aaaah pau cu,1
USER imbecil idéia falatar muito ideia bom idéia burro tosco,1
USER Acasos ignorante quién defendía al gobierno URL,1
Twitter putaria desgraçar abrar merda pau cara aguentar abrir escondido,1
3 ridículo ft mostrar oq realmente amizade doq ir mudar irmão porra chorar pra crl vida pedir mudança ir encarar cara coragem independente tud URL,1
bonito matar ai ta pensar obesidade brincadeira,1
ministro Bolsonaro ciência perdi admiração respeito palhaço FODER BOLSONARO ASTRONAUTA FDP,1
sentido desfarcar USER USER ehr gay naum USER USER pessoa USERue gay tpo eh gay banca maxão USERue falar neh,1
Olhem quão violento corno USER,1
bando gado safar cara Davi golpe Brazil6,1
larga porra Maconha,1
USER cu encaixar qlq situação cu tomar cu tirar cu enfiar cu Vc tomar susto bam cu,1
573225738957396deu match olhar agenda disponível pra sair marquar merda começar Internet merda usar Internet começar pessoa distante pra haver 1 km distância,1
palhaçada,1
q ritma putaria cpx,1
USER USER fio prestar atenção USERuis pra acordar Biel pra carregar água pUSER punição n ter ND USER pra pegar água tocar porra jojo USER USER USERuis tar rico USER,1
USER emoji carinha psicopata passo mt Malkkjk,0
droga hora entrevista Olha merda dar,1
vergonha alheio mulher Mds venerar aplaudir Sinceridade falar cara diferente USER achar sinceridade virtude confundir arrogância USER,1
USER But uno es tan imbécil fallar en el ufo del drop,1
Mano USER chapadooo Nazista,1
parar porra doi,1
Burra mulher esquecer celular ônibus ta chorar busão querer rir,1
argumento Monark ta merda merda merda gente merda USER comer merda,1
tar certo levar pra casa bora ti aguentar alguém esculachar achar fodona,1
263 2019 amandinha passar rua ai ver florzinha lembrar ce 263 2019 Nanda sério kkkkk 263 2019 amandinha 263 2019 Nanda q chorar 263 2020 amandinhar rosa vermelho 263 2020 amandinho cor puta KKKKKKKKK,1
azeiteiro q foda volta terra,1
Q roupa esquisito jojoela mostrar boca sujaalguém colocar mulher de ela,1
sitio bandido caixinha caixinha ladrão alto,1
casa dia feio pqp,1
acontecer issoo coitado umlargado ninguém ligar pra explorar imagem de ele ajudamHipócrita,1
Deixem criança paz bando capeta,1
USER amar hétero condenar homossexual amor direito HASHTAG,0
convidado conseguir olhar pro USER merda hein,1
USER USER USER literalmente dizer Natália feminismo contrário machismo femismo feminismo querer escroto educado machismo,1
mulher educar achar dona,1
ter cagar pro cancelamento fizesse monte pessoa trabalhão flow ir ferrar ai sair,1
USER USER JAIR BOLSONARO USER PRO INFERNO ABRAÇO,1
palhaçada homem estúpido,1
USER Ô canalha Mirim faculdade resolver problema dívida KKKKKKKKKKK,1
USER so USER ganhar so USER LIKE 14 ano estar cansado voce USER GADO Passado USER gado lavagem cerebral nao mudar ver partido apoiar PRESO provar corrupto apoiar,1
Manda fogo Sodoma USER,0
USER USER cara engraçado USERma idiota falar mau mulher mandar eleiUSERr luladrao comer capim USER acabar rir,1
USER USER USER zuado zé USERLeia debate post gente bom vocêcomo entender nasça,1
ficar monte infuencer defender canal tar dar voz prum bosta influencerr q vc curter,1
rt USER foda qnd vc tar feio espelho horrível câmera URL,1
USER USER USER Silva USER conseguir precisar vario mandato pra deixar país merda USER conseguir metade mandato,1
USER comer putinha,1
execução mito USER porrar,1
USER USER USER verdade palavra dóier dai bolsominion pra arminha Lula ladrão roubar coração,1
Cara dar tiro cara de esse 2 vagabundo hora sinto repúdio brasileiro lei benefícia assassino USER monstro justiça dar comer nojo lei lixo,1
USER Ladrão safar,1
tá certíssimo USER mundo direito beber curtir divertir responsabilidade pé Encher cu pinga largar bagunçar lascar colaborar pra limpar merda Tá certinho bando playboy mimar mão,1
USER preconceito trato gay lésbica outro pessoa igual mundo parar preconceituoso principalmente USER estar seculo XXI amor Deus mudar USER mudar mundo,0
USER USER burro mau caráter,1
único depósito vida transar camisinha fiquei ano medo aids medo ano exato 10 ano aconteceuum gente transar hora limpar gozar pqp burro ter sorte de ela gente querer ferrar fazer filho sair sangue achar gozo acalmar dizer de ela ter machucar,1
comercial orgulho paralelo irmã drogar pai marginal outro pai tar preso estuprador tio pedófilo casa gente estar saudade vovô preso matar vovó NÉ respeitar normal normal,1
deus olimpo deixar dormir cacete n aguento,1
USER USER USER USER USER USER virar putinha Internet defecar msg amor ninguém atenção buscar rede social tar errado porra motoboy mina roupa foto anime perfil eco cabeça,1
USER USER USER USER filho cu filho puta,1
deu dó Mano kkk,0
merda produzir viver classe trabalhador produzir pagar imposto falar Gabriela USER deixar marionete,1
ser sujeito mendigo ser foco mulher relação pessoa mulher relacionar MENDIGO pessoa ênfase mendigo aparentemente mundo abordar tema seguinte louco deitar MENDIGO ser achar mendigo gente,0
USER USER dever conhecer corno Kkkkkkkkkkkkkj cuzao,1
bando infeliz USER USER mecher ai coração Deus nojo,1
USER apaixonar ágora fuder USER cobiçar mulher proximo cuar proximo proximo,1
Sorriem ter fazer monstro soltos saidinha país deviro mudar issome revolto cm errar,1
amar kiso modo twitter formar ariano vida merda oh glória,1
bicha vei coragem menina,1
USER USER rir USER voce falar eh vdd pq monte menina escroto curter merda viver USER fantasia deixar olhar pra monte cara legal passar idealizar cara q moral vao encontrar tdo USER conhecer voce acabar gordo sozinhavigem cheio poster crepusculo USER otimo USER,1
USER conseguir pai família mãe cm filho colo pedir ajuda sinaleira Brasil Poa realidade governador falar Anita caráter de esse político safar tar,1
bando gente frouxa aturar issoacha q dona casa USER achar total público encher bola de ela ordem,1
rt USER apaixonar s homem q valer gua q bebi t deixar s caamba lixo,1
cara investigar aproveitar situação fragilidade psíquico mulher obter favor sexual comprovar cometer crime ser punir exemplarmente,0
USER USER comentário noção kkkkkkkkk cara tar boa rua mulher aparecer chamar pro carro USER achar ir NOME USER USER marido de ela pra diminuir corno resolver falar surto,1
tolerante dono carneirada submisso contrariar ofender tentar ridicularizar Hipócritas mau perder,1
USER gracia pau t amo,1
corrupçáo ministro lei proteGe mordomia Marajas cara durar politica Brasil USER apontamdo USER terminar festa,1
cancelar guri falar merda estar bêbado fácil cancelar presidente influenciar milhar pessoa vacinar infectar Corona apoiar ditadura golpe militar,1
USER USER USER USER vcs sao vergonha pro futebol goiano acontecer hoje pr,1
CARALHOOOO ZOOM PORRA JAY FILHA PUTA CEEZA Q CUZAO CARALJO,1
USER malditar samuela,1
USER USER USER vc foda ídolo,1
crepusculo USER,1
achar argumento ridículo mudar opinião conseguir refutar linha Resumo URL,1
USER USER USER USER USER,0
roupa tar ridículo reunião,1
Tristão mundo errar mundo falar merda problema pessoa público influente ai necesita cuidado falar vejor tristeza igor falar parabenizar monark aceitar preservar funcionário esperar superar sigam vida bom maneira,1
USER Vc hipocrita enganar ninguém safar,1
propaganda triste perder cliente pra caramba,0
USER foda Luisa deixar ninguém duvidar dissote amo,1
Conversa esticar cacete,1
mérito lookismo escancarar fator importante ser único atração depósito porra esconder desinformam palavra draminar,1
USER Caroline buceta chamar caroline,1
Concordo ignorância q respondir conhecimento USER linchamento pesUSERa USER ignorante USER precisar taxar n4z1 conversa mt importante q USERfrer consequência q falar la USER ficor triste pq instagram de ele ter ate gente falar morrer Falei começo repitar ignorância respondir conhecimente USER odio Odio USER gerar odio,0
mulher ridículo aff qro q saiir,1
oh puto Falei semana rolar daor maridão Escrevi publiquei blog ajuda ler comentar URL URL,1
Ficar Gil cachorrada,1
USER USER mandar caçar serviço estudo trabalho vida maravilhoso tortura animal lambo bola político garantar único motivo pq representar esgoto humano,1
USER verdade cu nick cara,1
USER porrar cara kkkk mulherzinha,1
achar Igor totalmente deslocar Flow algum acontecer achar USER pra fuder cm canal sacanagem cara,1
USER USER vida peido capeta kkkkkkkkkkkkkkkkkkkkkkkkkk raxeei,1
Cara adorar crepusculo kkkk vc falar parar pra pensar USER moral USER foda kkkkkkkk USER USER rir USER USER kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkr,1
morar desgraçado ultimo precisar pra recuperar,0
vingar marido quinhento enfiar chifre em ele vida kkkk lascar personal coitar mendigo kkkkkkkkk,1
USER USER USER acreditar criança virar gay,0
Tenente Aldo USER BASTARDOS INGLÓRIOS considerar fundo USER querer personagem alguém nazista querer esconder receber MARCA INAPAGÁVEL testa apesar tamanho merda USER falar conseguir levantar inalcançável debate pra USER jamais ser considerável nenhum outro moleque jamais defender USER,1
pessoa comentar cara falar morador rua ter analfabeto mulher ir passar mão cabeça mulher problema de ela v USER perna mulher homem,1
PUTA MERDA FOFURA URL,1
USER SPOILER BRIDGEON ai anthony tomar cu porra vcs situação pq kate gra,1
USER USER imbecil Asi nuestra sociedad contaminar con ideologia estupir,1
USER eitcho burrinho,1
Tomei nojo mulher,1
USER vc respeitar cara fofo educar apresentar programa causa macho escroto manipulador chorãoSinceramente procurar ajuda,1
Existe Tinder pra amigs Querer amiga pra falar merda fofocar gravar vídeo retardar tirar rolê casa adolescente pedir,1
USER Terrorista fantasiar refugiar mandar Europa cortar cabeça URL,1
ta parabens comercial lindo danese preconceito,0
Demônios USER assumir USER matar menina,0
USER anarcocapitalista IGNORANTE achar USER ficar redundante pUSER ancap ignorância sinônimo USERue acreditar investimento estatil USER USER Singapura USERue comparar Brasil investir dobro dinheiro aluno educação básico USERuanto universitário 8000 12000 Singapura salário eUSERuivalentes médico brasileiro PROFESSORES USER USER ser país USERue ta topo pisar causa investimento estatal memso USERue dispensável BURRO PRA CARALH comparar poderiar comparar investimento ser igual Singapura ilha USER cidade USER,1
bando gente passar pano pra Jojo aplaudir educação de ela Duvido aguentar morar semana kkkkkkkk,0
to cansado vcs discutir racismo vo Unfolo,0
USER cara vagabundo,1
USER USER estaban mmar y presumier monte cuar hizo Fray play Y ahoritar le Convenía el penal inventar ahí si dicen Ridículos jaja,1
puta q parir né mano,1
126 pessoa dia inteiro falar cachaça porrar avisar q ir ficar csa de ele kkkk,1
USER USER Haja saco escroto harmonização,1
Q ridículo Ensinamos filho respeitar pessoa querer q achar normal q pai,1
cara foda adorar puro verdade falar Felipee siim homem fodãoo merecer idolatração adorar,1
contaminar louco brincar presidente vergonha Brasil miliciano chegar USER,1
ficor cara velho broxa retrogamer earthbound ruim msm horrível,1
caralho irmão,1
USER tiene vergüenza un ambulancia Hijos puta estánr matar gente lo ruso papa andar la puto pario,1
mãe quase infarta ver vôlei pqp kkk,1
USER USER chegar hora virar jogo limpo corja,1
apanhar dar comeu mulher cara kkkkkk,1
ninguém tar ser calar boca dormir,1
amer conversar porcaria Ana Júlia sintar leve,0
bicha ceu q Mao ehr URL,1
quebrar porra agulha,1
marico es pasan Las coso es más,1
USER melhorar áudio merda áudio,1
gente pessoa estudo ter atrocidade acontecir Holocausto defesa regulamentação partido nazista JAMAIS SERÁ LIBERDADE EXPRESSÃO Esteja bêbado concordar comentário sofrer ás sanção lei,0
kkkkk brinco viadinhar URL,1
estupidez,0
USER USER USER USER enqt vcs emocionar dudu jogar paulista virar reserva UCRANIA grande revelação Santos destruir real imagine vcs ficar maluco rodrygo jogar dudu reação 2x doente,1
USER USER Típico del populista narcisista mentiroso mesianico encantador masa deidiotas creen lo sueño Les prometen pero son imposibles cumplirEnseña ignoranciaresentimiento y reinaras Porqué creen USER Es el borrego Petro,1
cara ódio emanuelle ódio mano,1
USER PRESIDENTE USER FAVORITO MORRE USER ELEIÇÕES USER USER,0
USER bolsonaro Neguinho caralho nome Emicida porra HASHTAG HASHTAG,1
Le dije mi ex d fake q ya tengo novio fdp Chao Cabros fue un gustar,1
HASHTAG achar vc gordo normal feio,1
ai piranha filho puta madrugada pirata ladrao invasor torturador assassino comunista filho puta rato ioiô SERIE B mandar porra comunista filho puta tortura corna comunista fdp privação sono cadelo virar lata pirata fdp,1
acontecer cara pau puta parir,1
Eita USER porta pra tá fechado posse presidente eleger população emissora marrom aceitar,1
julgar mesmo ter dedinho nazist atitude kkkk,1
entaar pegar imaginar merda acontecer gente nao ideia imaginar falar pra alguem 2017 covid legal nao acontecer pra sociedade avanço tecnologico gente natureza basicamente,1
odeio crepusculo negosio chato chato chato pracaraio,1
USER MELHOR sao comentario fã menininha veeelho achar foda vc chamar tao puuuuuuuuuuuuuta voce Aaai escrota mano gritar veer porra jacob cara cachorro camisa USER Muuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuito gay porra sera nao pra caralho,1
pra eu piores pessoa adolescente idiota atenção nojo,1
Trabalho criança creia pouco maneira publicidade pequeno idiota lançar ideia Estarei orientar pai compr produto empresa cuidado falência,1
absurdo comercial usar criança propagar ideologia,1
USER USER USER pervesor criança USER USER cara pedir desculpa pra ninguém preciso urgente aprovar Lei inclua estudo bíblico obrigatório base nacional comum obrigação livrar criança brasileiro esgoto moral,1
figura resolver tirar máscara mostrar cara ugar morder paulistano ficar calcinha apertar boca inchar dente horror XÔ URL,1
MELHOR FDS PAGINA LAZARENTA FALANDO MERDA URL,1
vídeo ficar incrivel achar crepúsculo merda começar video fã,1
USER qq homo hetero ñ importar prejudicar caso próprio Boticáriotenho q gay continuar comprar cosmético importar pq q conhecer usar importar hetero q comprar boticario passar comprar Natura USER USERUSER péssimo jogada Marketingo numero dislikes prova,1
ridículo,1
USER esperar casamento vcs durar q puta desastreKKKKKKKKKKK,1
Lindo USER existir gente preconceituoso ignorante,1
Arthur tomar cu Mimimi crlh voltar paredão 50 tá q n q voltar dnv foder HASHTAG,1
USER lixo igual globosta moro traira,1
globo USER ver,0
USER gente amar porra falar nome tds fodase,1
USER USER USER TA USER USER BRANCO IMAGENS COLORIDUSER PROVAM USERUSER USER VERMELHOUSER USER USER USER MORAL USER LOUCURUSER DUSERE NUSER COMENTARIUSER USER LABIA DUSER LOUCO,1
apodrecer cadeia,1
USER reporter belo HIPOCRITA,1
gado noção,1
monark poder admitir erro pedir desculpa despedir decentemente público acompanhar ano atitude de ele mostrar preocupação de ele apologia nazismo cagar pra rapaz explicar birra falar flow cabar,1
to nariz escorrer crlh merda praga ruim,1
respeito família criançasporque deixar criança ser criança ser adulto decidir escolha sexual pleno discernimento deixar família ensinar acreditar filho empurrar ideologia marra Fique claro absolutamente escolha sexual nenhum adulto capaz lei 18 ano bestialidade demaisUSER USER USER USER Falem lanche aprendam respeitar grego troiano,1
USER Son uno hipócrito les importar el bien el Pueblo y seguir en el Gobierno Dan asco,1
rato bando bandido sobrar,1
USER USER 10,0
mds Muie fdp,1
foder colocar algum Alexa pra ajudar relaxar dormir,1
saudação anão ajudar irmão supor conhecer mulher certo intimidade conotação sexual oferecer dinheiro pra fornicar mesmo passar pervertidoisso viável puro ilusão sentir ofendir,1
resumo vcs achar achismo realidade culpa mina burrice coletivo vcs USER Deus,1
FODEU,1
babaca,1
USER USER STF vergonha Brasil organização crime juiz advogado bandido criminoso político corrupto ladrão,1
USER palhaçar fazer cara pq falar merda USERuem nao errar vida cambar FDP,1
vida fuder puta sair ileso filósofo,1
dia acéfalo diferente Margarida culpar único erro cometer confiar pessoa merecer yall are disgusting,1
USER vc foda sentido pro humor pra comedia visão criticar jovem engraçado USER chegar inovar fazer mundo pensar refletir rir engraçado comédia humor criticar junto muito inteligencia etc fazer muito genti rir USER gostar USER falar nun video politico quase mundo falar polica achar aque vc ficar cara lingua jovem engraçar,1
USER USER insuportável babaca Gustavo merecer resposta lixo,1
q pessoa pavio curto ficar tirar c pessoaUSER ver,0
nazismo foda época comunismo hoje matar matar muito pessoa hoje criminalizar igual nazismo Precisamos pensar caixa criminalizar comunismo,1
Adorei vc autistina maravilhoso gordinha fiquei triste corpo assistir vc Autistina auto parabéns gordinha gostoso magrinha gordo exseso gortosura,0
USER USER fODA USER,1
USER USER cara achar respeito trabalhar arma votar compensar discutir pessoa ignorante alienar restar dó de ele,1
USER USER Palmeiras bom jogador né mongolóide,1
USER ta porra celular mão tirar título tirar merda adolescente,1
falar mulher bonito ficar impressionado inteligência marido de ela cavalo ignorante,1
concordar crepusculo ehr merda total,1
USER USER slk otaku vergonha inegável refutar aq kkmkkkkkkkkkkkkk gay,1
USER USER USER USER ATOR TENTANDO CONFUNDIR MULHER USER USER SENDO USER,1
USER calado poeta,1
USER USER Fascista genocidar,1
sinceramente lindo Mosso tentar emagrece USER si sentir melhor USER merecer ti matar,1
USER Debilóide traficante madeira,1
ser Alemanha diferente n existir flow demente prender,1
USER USER Wo flaca si nadie Le importar qué molesta en comentar y es tan innecesario metan lo chico en esto estaba hablar Dalas y viene ese random meter tema sin sentido y dice manga ridiculo una fan Dalas ya dónde saco lo estupido,1
USER caraio negócio personalidade bater apanhar ficar igual pro player bunda mole agregar vamo tita,1
time fundamento festival putaria URL,1
monte comentário hipócritas tar lucro marido pé de ele,1
covarde curvam manada gado passar próprio nazista saber saber pensar conta próprio dia dia demorar coletivo esmagar indivíduo esmagar grande injustiça humanidade causar grupo pessoa ser incapaz questionar estar fazer problema acreditar combater,1
USER bicha tentar diferente Monete ta ganhar dinheiro otario,1
USER abrir podcast solo USER achar alguém querer conversar pessoa provavelmente ter imagem manchar,0
ex eh parada desgracar nao pq existir,1
USER USER USER CÚ USER USER USER USER FALAR USER LIXO USER USER USER USER GLOBO DÃÃÃÃÃÃRD,1
1 minuto silencio fodakkkkkkkkkkkkkkkkkkkkkkkkk,1
USER mongoloide conseguir ingresso pro onix day reclamar pessoal gravar doja performar kkkj passo,1
USER Felipe USER USER,0
ir entrar justiça coletivo verme comunista URL,1
USER deus céu gente senso ridículo,1
USER Q mané ridículo oqqqq sow,1
USER feio kkkk,0
kkkkkkkkkkkkk 48hrs gas 48 hrs agua encanar kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk mano edição foda,1
alienado cego acéfalos verdadeiro massa manobra gado funcional pedir ditadura,1
podcast bater USER vivo cara errar bêbado histórico falar merda USER nazista,1
crepusculo modinha cú rolar,1
USER mendigo tar querer virar estrela,1
911segur algum ética milenar falar público ruim ministro Tarsício provar setor público coisa bom eficiente barato profissional valer pena setor privado empreiteira poder porcaria,1
USER USER Briguem desgraçado briguar,1
homao porra cabelo verde fã,1
USER Hey 0ta sos una maldito chayoter reís del dolor del pueblo vece maldito hdlp HASHTAG,1
caralhar gente deixar mina feliz,1
ficor rir igual retardado URL,1
USER falar merda nazista engraçado defender regime sanguinário comunista né ninguém ficar puto dever ficar puto igual,1
USER imbecilidade atroz grosseria vulgaridade momento imperdoável,1
adiantar debater USER falar partido nazista psicopata defender indefensável,1
reclame d Assédiose vc sair c pervetido sexual q conhecer há 2 min exije q respeitar vc estar alcoolizado drogar,1
porra crepuscolo merda,1
USER jô indoidou cara tá louco clubista q trabalhar jornalista esportivo,1
mandar pau cu fundamentalista,1
mina chato,1
caralho acordar,1
USER HASHTAG ser roubar Calcinha apertar trabalhar contribuir Previdencia 38 ano ser roubar governo safar,1
saga Crepúsculo lixo início,1
fã ex doente fã loira ai morrer vergonha mds vcs agir criança birrento URL,1
bk agradecido cliente homofobico,0
USER USER calar boca fudir,1
verdadeiro demônio,1
Falou USER USER haver velho gente curter gostar gostar cú né,1
USER galera polítiza vacino puts pesquisar mermão cientista estudo defender vacina mau pra criança estudar filha mãe,1
lembrar tweet mulher trans puts,1
filho puta querer mina ir meter porrada em esse arrombar,1
USER USER Sabías una Jei ayudó si alguien fumaba marihuano solo usar un foto Es re inteligente el marica ese,1
USER ingênuo amigo dono You USER criar plataforma judeu Zuckerberg comunicação banco judiciário política USER etc mundo inteiro sionista banir vcAbraço,0
USER 2018 pra acabar vagabundo,1
Bernardo pra namorar pagar puts lindo t ver 900 porra vdeo aaaaaaa,1
enter USER par fingir liga,0
USER USER conozco ese Camionero pero Cae puta madre ya Y deja inventar cosa Rodaballo Quemad,1
USER USER ENFIA TRIPLEX RABO VAGABUNDO LESA PÁTRIA URL,1
entendi mulher ganhar USER voz extremamente chato surto coletivo USER,1
USER Maldito homem confiar homem confiar USER único decepcionar ridículo idolatrar Bolsonaro,1
cara Bella foda ein,1
caralho olhar olho to,1
Deus nojo recebi pau horrível CC Homens entendam tico liro sujo seboso vcs tesao NOJENTO Agradeço,1
USER USER fake Argentina aguentar ajudar Kkkkk,1
confessar li Crepúsculo ler livro idiota vei USER video kkkk Acredite concordar kkkkkkkkkkkkk,1
sair de aqui q envolvar travecomemel 2022,1
buceta diabo,1
mds garota tar parecer traveco maquiagem,1
USER pessoa obtuso negacionista criar caos aumentar óbito país péssimo escolha votar professor olha fazer Brasil,0
mandar ex tomar cu,1
USER lindo ver vídeo vida mudo gordo amaçar barriga so ajudar ficar,1
USER off odeior,0
USER lixo mesmojá pra cara estar preso dia acontecer marianaresumir novamente,1
USER único pessoa ser desgraçado ter decorar tabuado conhecer ainstem m USER,1
mulher insuportável chegar pessoal deixar esporro ter gritar jamais ter enxido soberba maneira,1
louco rua tira vídeo,1
rt USER acabar porraaaaaaaa Brasil porraaa partir Japão caralho HASHTAG,1
acabar matar Bolsonaro país enojar,1
brasileiro USER trocho defender ladrão bandido político brasileiro pagar tro chá brasileiro,1
MINI PÃO VENCIDO TÁ EXIGINDO SEJAM ESSSCROTOS DESEJO DOENTIO MANIPULAR BAD VIBES CARALHO,1
USER Kkkkkkk oia GLOBOSTA MAFIA BANDIDA NAZISTA ASSASSINA CLICK BAIT KKKKKKK,1
34359não matefujo casa bosta apreciar paisagem matar,1
USER surpresa PROVAR canalha,1
USER USER srson uno oportunista llevan una Madrizas en rede sociales ya dejen mamar,1
Lixo jornaleco,1
burro,1
porra brasil porraaaaa,1
USER nome n osso pra ficar boca CADELA continuar falar eu princês nao atingir pra lembrar brilho OLEOSIDADE graças deus capim pra agradar VACA,1
Conseguí quebrar porra aparelho puta merda,1
USER chupar eggs,1
USER surgir mulher casado pra querer pra mendigo idéia jkkkkkk,1
tar merda tar quentinho USER,1
ver imprensa nacional descarado parcial Virou torcida arquibancada Patético aliás democrático URL,1
precisar dar pra q educação Brasil merda,1
daphe perceber tensão romântico doiskkkkkkk burrinho dms,1
noite preconceito importar deixar vida pessoal eu poder namorar robô tô respeito forçaçao barra galera usar criança dizer normal pesquisar levar criança pra clube dragquen mídia podre falar país dar playboy levar club stip pra gostar mulher adulto natural achar certo pq galera lgbtqyz ficar forçar criança propaganda querer revistinha ideólogia gênero escola quadrado vc querer forçar pro outro igual vcs pessoa respeitar gay trans acabar desrespeitar procurar coisa invadir espaço família tradicional,1
puede haya UN SOLO kiosco abierto hora en el maldito Barrioooo,1
USER USER USERpq perguntar comprometir lindo descrever vídeo conversar poder perguntar vcs ficar defender cara safado amor,1
cuzao sigo ss Thiago volta,1
USER caos Pobre,1
KKKKKKK ENCHI CU CAXASSAAAAA,1
cara ludo online so burro vtmnc,1
USER USER mar mt USER achar q USER USER oq i ficar falr saga crepusculo q si fude,1
Ta ter Lollapalooza rep festival rock in rio planeta atlânter decisãor lixo,1
gravar fogo vizinho fechar janela fiquei PUTA MERDA LENSAR Q TAVA GRAVANDO Q FDILJPDAUFA,1
USER desgraçar arrasar bolo menina mesmoooo kkkkk,1
USER cor cornao,1
USER USER USER USER pau ouvido,1
USER mamateiro parasita,1
USER odeio sentir lixo,1
kkkkkkkkkkkk video ver de ele ñ omo ñ rir concordar vc muito porcaria junto filme,1
USER USER USER He called feminazi in either his first or second comment I dismissed him at that point If you want to be taken seriously respect Your opponent He was tediously typical of his kind So I just Mocked him,1
USER controlar lary querer cena sexo putaria q livro,1
USER USER USER USER USER,0
USER bolsominion morar rua tar agradecer oq,1
vagabunda colocar UVA PASSA açaí pedir,1
USER USER Cara mongoloide foto cafona Ostentado comer governo lixo inflação comida virar artigo luxo,1
cansei ler crítica principalmente artista gênero popular resumir lixo sucesso ignorante elitismo cultural arrota virtuose verdade nojo pobre,1
USER Izabela ir chegar voadora peito rapariga lazarento,1
merdar merda porra vida contente sofrer amigo sofrer poder ajudar ajudar ridículo revoltante mato matar oportunidade aparecer ir morto,1
USER Eso otro tatequieto es tratarlo el Paraco es Álvaro Uribe es un Genocida,1
Si ese bullilero encerrar ese diputar parido cubre corrupto URL,1
suportar falsidade sério cara Insuportável lixo esquisito vida horrível sério to ódio absurdo olhar cara falsa,1
USEReu amar mulher USER ter ouvir arrasar USERele debochar USER falso Passando pano,1
pq único Met Gala querer q namorado Britney ser meter gala buceta de ela pra ficar grávido menina curar depressão,1
USER tar pra vcs jornalismo morrer,0
USER burrão mané,1
perdôo alguém passar limite trato pessoa igual merda indiferença nenhum peso consciência,1
lista longo precisar afastar jogar lixo história bozo zero morar dallagnol delegado juíz procurador vazajato doge barroso fux carmenlúcia toffoli Facchin trf4 inteiro Mourão heleno deputado senador golpista etc,1
velho video amigo orkut mandar screpp idiota screpps so copiar codigo colar orkuts mundo mesmo mensagem pergunta gostar video principalmente seduçao crepusculoUSER,1
gente achar avanço avanço gente esperar avançar pra caralho frente vc atuar desconhecer sentir efeito Governo USER vc rico familia abastar USER cuidar fome educação nenhum outro Tenha vergonha ofender bom presidente ver 30 ano vida,1
USER JA BOLSONARO USER BANDIDOS,1
USER Perfeito trabalho pro verme,1
USER USER USER chupar pija una cosa es madridista y otra es un asquerosoimbecil hacer comentario coñor pasa en la cabeza hermano,1
